,year,month,day,date,round,point,replicate,cloud.cover,precipitation,temperature,wind,sound.low,sound.avg,sound.high,species,detection,bearing,distance,hour,minute,habitat,notes
1193,2024,5,13,5/13/24,2,8,1,100,N,59.7,0.6,32.7,70.8,88.7,HOFI,V,75,130,9,10,NA,NA
1194,2024,5,13,5/13/24,2,8,1,100,N,59.7,0.6,32.7,70.8,88.7,HOFI,V,75,130,9,10,NA,NA
1195,2024,5,13,5/13/24,2,8,1,100,N,59.7,0.6,32.7,70.8,88.7,HOFI,V,75,130,9,10,NA,NA
1196,2024,5,13,5/13/24,2,8,1,100,N,59.7,0.6,32.7,70.8,88.7,ANHU,V,230,26,9,10,NA,NA
1197,2024,5,13,5/13/24,2,8,1,100,N,59.7,0.6,32.7,70.8,88.7,CALT,V,30,28,9,11,NA,NA
1198,2024,5,13,5/13/24,2,8,1,100,N,59.7,0.6,32.7,70.8,88.7,CAQU,A,340,150,9,11,NA,NA
1199,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,LASP,V,110,40,9,12,NA,NA
1200,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,UNSW,V,110,100,9,12,NA,FO
1201,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,UNSW,V,110,100,9,12,NA,FO
1202,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,UNSW,V,110,100,9,12,NA,FO
1203,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,CAQU,A,355,100,9,13,NA,NA
1204,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,SOSP,A,40,75,9,13,NA,NA
1205,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,HOFI,A,50,75,9,14,NA,NA
1206,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,RTHA,V,190,130,9,14,NA,NA
1207,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,ANHU,A,220,40,9,14,NA,NA
1208,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,EUST,V,50,70,9,15,NA,FO
1209,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,EUST,V,180,35,9,15,NA,FO
1210,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,HOFI,V,180,100,9,16,NA,FO
1211,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,HOFI,A,30,100,9,16,NA,NA
1212,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,CLSW,V,50,35,9,17,NA,FO
1213,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,CLSW,V,50,35,9,17,NA,FO
1214,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,CLSW,V,50,35,9,17,NA,FO
1215,2024,5,13,5/13/24,2,8,2,100,N,61,0.6,32.2,71.2,92.6,CLSW,V,50,35,9,17,NA,FO
1216,2024,5,17,5/17/24,2,29,1,100,N,58,0.7,32.7,69.3,87.9,SPTO,A,210,66.5,9,6,NA,NA
1217,2024,5,17,5/17/24,2,29,1,100,N,58,0.7,32.7,69.3,87.9,HOWR,A,210,70,9,6,NA,NA
1218,2024,5,17,5/17/24,2,29,1,100,N,58,0.7,32.7,69.3,87.9,CASJ,V,100,70,9,7,NA,NA
1219,2024,5,17,5/17/24,2,29,1,100,N,58,0.7,32.7,69.3,87.9,SPTO,V,220,48,9,7,NA,NA
1220,2024,5,17,5/17/24,2,29,1,100,N,58,0.7,32.7,69.3,87.9,CATH,A,135,31,9,7,NA,NA
1221,2024,5,17,5/17/24,2,29,1,100,N,58,0.7,32.7,69.3,87.9,ACWO,V,140,75,9,8,NA,FO
1222,2024,5,17,5/17/24,2,29,1,100,N,58,0.7,32.7,69.3,87.9,CASJ,V,80,20,9,9,NA,NA
1223,2024,5,17,5/17/24,2,29,1,100,N,58,0.7,32.7,69.3,87.9,VGSW,V,320,75,9,9,NA,NA
1224,2024,5,17,5/17/24,2,29,1,100,N,58,0.7,32.7,69.3,87.9,BLPH,A,135,150,9,10,NA,NA
1225,2024,5,17,5/17/24,2,29,2,100,N,56.8,0.6,32.7,68.7,85.5,CATH,A,60,40,9,12,NA,NA
1226,2024,5,17,5/17/24,2,29,2,100,N,56.8,0.6,32.7,68.7,85.5,SPTO,A,160,75,9,12,NA,NA
1227,2024,5,17,5/17/24,2,29,2,100,N,56.8,0.6,32.7,68.7,85.5,HOWR,A,215,47,9,13,NA,NA
1228,2024,5,17,5/17/24,2,29,2,100,N,56.8,0.6,32.7,68.7,85.5,SPTO,A,220,70,9,13,NA,NA
1229,2024,5,17,5/17/24,2,29,2,100,N,56.8,0.6,32.7,68.7,85.5,VGSW,V,200,100,9,13,NA,NA
1230,2024,5,17,5/17/24,2,29,2,100,N,56.8,0.6,32.7,68.7,85.5,ACWO,A,300,150,9,14,NA,NA
1231,2024,5,17,5/17/24,2,29,2,100,N,56.8,0.6,32.7,68.7,85.5,LEGO,A,250,100,9,14,NA,NA
1232,2024,5,17,5/17/24,2,29,2,100,N,56.8,0.6,32.7,68.7,85.5,UNWA,V,90,160,9,15,NA,NA
1233,2024,5,17,5/17/24,2,29,2,100,N,56.8,0.6,32.7,68.7,85.5,UNBI,V,180,67,9,16,NA,songbirds
1234,2024,5,17,5/17/24,2,29,2,100,N,56.8,0.6,32.7,68.7,85.5,UNBI,V,180,67,9,16,NA,songbirds
1235,2024,5,17,5/17/24,2,29,2,100,N,56.8,0.6,32.7,68.7,85.5,TUVU,V,160,95,9,17,NA,FO
1236,2024,5,17,5/17/24,2,6,1,100,N,58.8,0.6,47.3,70.4,87.7,MODO,V,220,66,9,28,NA,NA
1237,2024,5,17,5/17/24,2,6,1,100,N,58.8,0.6,47.3,70.4,87.7,LASP,A,180,75,9,28,NA,NA
1238,2024,5,17,5/17/24,2,6,1,100,N,58.8,0.6,47.3,70.4,87.7,HOFI,A,190,125,9,29,NA,NA
1239,2024,5,17,5/17/24,2,6,1,100,N,58.8,0.6,47.3,70.4,87.7,BLPH,A,160,150,9,31,NA,NA
1240,2024,5,17,5/17/24,2,6,1,100,N,58.8,0.6,47.3,70.4,87.7,LEGO,V,220,70,9,32,NA,NA
1241,2024,5,17,5/17/24,2,6,1,100,N,58.8,0.6,47.3,70.4,87.7,AMCR,V,220,130,9,33,NA,NA
1242,2024,5,17,5/17/24,2,6,2,100,M,59.2,0.6,49.7,69,87.7,MODO,V,200,120,9,34,NA,NA
1243,2024,5,17,5/17/24,2,6,2,100,M,59.2,0.6,49.7,69,87.7,MODO,V,200,120,9,34,NA,NA
1244,2024,5,17,5/17/24,2,6,2,100,M,59.2,0.6,49.7,69,87.7,MALL,V,220,100,9,34,NA,FO
1245,2024,5,17,5/17/24,2,6,2,100,M,59.2,0.6,49.7,69,87.7,AMKE,V,200,60,9,36,NA,NA
1246,2024,5,17,5/17/24,2,6,2,100,M,59.2,0.6,49.7,69,87.7,HOFI,V,220,80,9,36,NA,FO
1247,2024,5,17,5/17/24,2,6,2,100,M,59.2,0.6,49.7,69,87.7,SOSP,A,170,100,9,38,NA,NA
1248,2024,5,17,5/17/24,2,6,2,100,M,59.2,0.6,49.7,69,87.7,WEFL,A,190,70,9,38,NA,NA
1249,2024,5,17,5/17/24,2,6,2,100,M,59.2,0.6,49.7,69,87.7,BLPH,A,170,100,9,38,NA,NA
1250,2024,5,17,5/17/24,2,6,2,100,M,59.2,0.6,49.7,69,87.7,BEWR,A,150,100,9,39,NA,NA
1251,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,TUVU,V,40,120,9,48,NA,NA
1252,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,ACWO,A,340,60,9,49,NA,NA
1253,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,ANHU,A,270,40,9,49,V,NA
1254,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,LEGO,A,230,60,9,49,V,NA
1255,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,HOFI,A,150,75,9,49,V,NA
1256,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,CALT,A,280,100,9,50,NA,NA
1257,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,COYE,A,200,70,9,50,V,NA
1258,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,EUST,V,60,5,9,51,NA,FO
1259,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,CASJ,V,120,30,9,52,NA,NA
1260,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,CASJ,V,120,30,9,52,NA,NA
1261,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,UNSW,V,270,40,9,52,NA,FO
1262,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,UNSW,V,270,40,9,52,NA,FO
1263,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,HOFI,A,280,60,9,52,NA,NA
1264,2024,5,17,5/17/24,2,18,1,100,N,59,0.6,35.2,72.2,92.2,UNBI,A,200,120,9,53,V,NA
1265,2024,5,17,5/17/24,2,18,2,100,N,59.9,0.7,34.8,68.7,88.5,SOSP,A,190,80,9,55,NA,NA
1266,2024,5,17,5/17/24,2,18,2,100,N,59.9,0.7,34.8,68.7,88.5,AMCR,V,320,20,9,55,NA,NA
1267,2024,5,17,5/17/24,2,18,2,100,N,59.9,0.7,34.8,68.7,88.5,AMCR,V,320,20,9,55,NA,NA
1268,2024,5,17,5/17/24,2,18,2,100,N,59.9,0.7,34.8,68.7,88.5,MODO,A,180,40,9,55,V,NA
1269,2024,5,17,5/17/24,2,18,2,100,N,59.9,0.7,34.8,68.7,88.5,MODO,A,180,40,9,55,V,NA
1270,2024,5,17,5/17/24,2,18,2,100,N,59.9,0.7,34.8,68.7,88.5,SOSP,A,240,40,9,56,V,NA
1271,2024,5,17,5/17/24,2,18,2,100,N,59.9,0.7,34.8,68.7,88.5,EUST,V,220,25,9,56,NA,NA
1272,2024,5,17,5/17/24,2,18,2,100,N,59.9,0.7,34.8,68.7,88.5,ANHU,V,215,10,9,57,NA,NA
1273,2024,5,17,5/17/24,2,18,2,100,N,59.9,0.7,34.8,68.7,88.5,CASJ,V,230,12,9,58,NA,NA
1274,2024,5,17,5/17/24,2,18,2,100,N,59.9,0.7,34.8,68.7,88.5,WREN,A,200,200,9,58,NA,NA
1275,2024,5,17,5/17/24,2,18,2,100,N,59.9,0.7,34.8,68.7,88.5,EUST,A,320,70,9,58,NA,NA
1276,2024,5,17,5/17/24,2,27,1,100,N,58.1,0.6,32.2,71.9,93.6,BLPH,A,10,50,8,44,NA,NA
1277,2024,5,17,5/17/24,2,27,1,100,N,58.1,0.6,32.2,71.9,93.6,LAZB,A,340,60,8,44,NA,NA
1278,2024,5,17,5/17/24,2,27,1,100,N,58.1,0.6,32.2,71.9,93.6,HOFI,A,10,70,8,44,NA,NA
1279,2024,5,17,5/17/24,2,27,1,100,N,58.1,0.6,32.2,71.9,93.6,VGSW,V,40,30,8,45,NA,NA
1280,2024,5,17,5/17/24,2,27,1,100,N,58.1,0.6,32.2,71.9,93.6,CAQU,A,290,100,8,46,NA,NA
1281,2024,5,17,5/17/24,2,27,1,100,N,58.1,0.6,32.2,71.9,93.6,ACWO,A,160,100,8,46,NA,NA
1282,2024,5,17,5/17/24,2,27,1,100,N,58.1,0.6,32.2,71.9,93.6,SPTO,A,240,100,8,47,NA,NA
1283,2024,5,17,5/17/24,2,27,1,100,N,58.1,0.6,32.2,71.9,93.6,WBNU,V,100,75,8,49,NA,NA
1284,2024,5,17,5/17/24,2,27,1,100,N,58.1,0.6,32.2,71.9,93.6,WBNU,V,100,75,8,49,NA,NA
1285,2024,5,17,5/17/24,2,27,1,100,N,58.1,0.6,32.2,71.9,93.6,WBNU,V,100,75,8,49,NA,NA
1286,2024,5,17,5/17/24,2,27,1,100,N,58.1,0.6,32.2,71.9,93.6,UNBI,A,280,75,8,49,NA,NA
1287,2024,5,17,5/17/24,2,27,2,100,N,58.7,0.7,32.9,70.5,90.2,BLPH,V,340,25,8,52,NA,NA
1288,2024,5,17,5/17/24,2,27,2,100,N,58.7,0.7,32.9,70.5,90.2,LAZB,A,340,75,8,52,NA,NA
1289,2024,5,17,5/17/24,2,27,2,100,N,58.7,0.7,32.9,70.5,90.2,VGSW,V,280,50,8,53,NA,NA
1290,2024,5,17,5/17/24,2,27,2,100,N,58.7,0.7,32.9,70.5,90.2,VGSW,V,280,50,8,53,NA,NA
1291,2024,5,17,5/17/24,2,27,2,100,N,58.7,0.7,32.9,70.5,90.2,VGSW,V,280,50,8,53,NA,NA
1292,2024,5,17,5/17/24,2,27,2,100,N,58.7,0.7,32.9,70.5,90.2,CALT,A,240,75,8,53,NA,NA
1293,2024,5,17,5/17/24,2,27,2,100,N,58.7,0.7,32.9,70.5,90.2,EUST,A,20,75,8,53,NA,NA
1294,2024,5,17,5/17/24,2,27,2,100,N,58.7,0.7,32.9,70.5,90.2,HOFI,A,350,67,8,55,NA,NA
1295,2024,5,17,5/17/24,2,27,2,100,N,58.7,0.7,32.9,70.5,90.2,RTHA,V,60,50,8,55,NA,"FO, nesting material"
1296,2024,5,17,5/17/24,2,27,2,100,N,58.7,0.7,32.9,70.5,90.2,WEFL,A,180,75,8,56,NA,NA
1297,2024,5,17,5/17/24,2,27,2,100,N,58.7,0.7,32.9,70.5,90.2,ACWO,A,340,100,8,56,NA,NA
1298,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,SPTO,A,280,90,8,21,NA,NA
1299,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,MODO,A,90,100,8,21,NA,NA
1300,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,HOFI,A,285,80,8,21,NA,NA
1301,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,ANHU,V,0,15,8,21,NA,NA
1302,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,ANHU,V,0,15,8,21,NA,NA
1303,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,CBCH,A,350,55,8,22,NA,NA
1304,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,CBCH,A,350,55,8,22,NA,NA
1305,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,CBCH,A,350,55,8,22,NA,NA
1306,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,CBCH,A,350,55,8,22,NA,NA
1307,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,ACWO,A,80,25,8,23,NA,NA
1308,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,ACWO,A,230,150,8,24,NA,NA
1309,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,ACWO,A,230,150,8,24,NA,NA
1310,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,VGSW,V,300,45,8,24,NA,FO
1311,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,VGSW,V,300,45,8,24,NA,FO
1312,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,WIWA,A,310,75,8,25,NA,NA
1313,2024,5,17,5/17/24,2,22,1,100,N,55.8,0.7,35.8,69.5,86.8,HOFI,A,210,95,8,26,NA,NA
1314,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,ACWO,A,60,25,8,28,NA,NA
1315,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,HOFI,A,290,90,8,28,NA,NA
1316,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,WREN,A,260,120,8,28,NA,NA
1317,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,WEFL,A,200,100,8,28,NA,NA
1318,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,NOMO,A,210,125,8,29,NA,NA
1319,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,CAQU,A,140,150,8,29,NA,NA
1320,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,WREN,A,130,30,8,29,NA,NA
1321,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,CBCH,"A, V",90,25,8,29,NA,NA
1322,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,CBCH,"A, V",90,25,8,29,NA,NA
1323,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,CBCH,"A, V",90,25,8,29,NA,NA
1324,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,CBCH,"A, V",90,25,8,29,NA,NA
1325,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,UNSW,V,120,30,8,30,NA,FO
1326,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,ACWO,A,280,125,8,31,NA,NA
1327,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,HOFI,V,295,60,8,31,V,NA
1328,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,HOFI,V,295,60,8,31,V,NA
1329,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,UNDO,V,330,125,8,31,NA,NA
1330,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,CBCH,A,85,40,8,32,NA,NA
1331,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,CBCH,A,85,40,8,32,NA,NA
1332,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,CBCH,A,85,40,8,32,NA,NA
1333,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,CBCH,A,85,40,8,32,NA,NA
1334,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,CBCH,A,85,40,8,32,NA,NA
1335,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,CBCH,A,85,40,8,32,NA,NA
1336,2024,5,17,5/17/24,2,22,2,100,N,56.3,0.6,33.8,68.7,86.5,SPTO,"A, V",170,21,8,32,NA,NA
1337,2024,5,17,5/17/24,2,5,1,100,N,56.9,0,44.8,67.8,83.1,BLPH,V,150,35,8,0,V,NA
1338,2024,5,17,5/17/24,2,5,1,100,N,56.9,0,44.8,67.8,83.1,WEBL,V,150,28,8,0,V,NA
1339,2024,5,17,5/17/24,2,5,1,100,N,56.9,0,44.8,67.8,83.1,UNHU,V,60,10,8,1,NA,FO
1340,2024,5,17,5/17/24,2,5,1,100,N,56.9,0,44.8,67.8,83.1,SOSP,A,140,100,8,2,NA,NA
1341,2024,5,17,5/17/24,2,5,1,100,N,56.9,0,44.8,67.8,83.1,WEFL,A,100,70,8,3,NA,NA
1342,2024,5,17,5/17/24,2,5,1,100,N,56.9,0,44.8,67.8,83.1,SOSP,A,120,60,8,4,NA,NA
1343,2024,5,17,5/17/24,2,5,1,100,N,56.9,0,44.8,67.8,83.1,WIWA,A,80,100,8,5,NA,NA
1344,2024,5,17,5/17/24,2,5,2,100,M,56.4,0.6,38.5,66.2,85.5,SOSP,A,140,85,8,6,NA,NA
1345,2024,5,17,5/17/24,2,5,2,100,M,56.4,0.6,38.5,66.2,85.5,SOSP,A,100,100,8,6,NA,NA
1346,2024,5,17,5/17/24,2,5,2,100,M,56.4,0.6,38.5,66.2,85.5,WEFL,A,110,45,8,6,NA,NA
1347,2024,5,17,5/17/24,2,5,2,100,M,56.4,0.6,38.5,66.2,85.5,DEJU,A,110,100,8,6,NA,NA
1348,2024,5,17,5/17/24,2,5,2,100,M,56.4,0.6,38.5,66.2,85.5,LEGO,A,90,75,8,7,NA,NA
1349,2024,5,17,5/17/24,2,5,2,100,M,56.4,0.6,38.5,66.2,85.5,CBCH,A,140,80,8,7,NA,NA
1350,2024,5,17,5/17/24,2,5,2,100,M,56.4,0.6,38.5,66.2,85.5,WIWA,A,120,100,8,8,NA,NA
1351,2024,5,17,5/17/24,2,5,2,100,M,56.4,0.6,38.5,66.2,85.5,RTHA,V,200,105,8,9,NA,NA
1352,2024,5,17,5/17/24,2,5,2,100,M,56.4,0.6,38.5,66.2,85.5,HOFI,"A, V",150,80,8,10,NA,NA
1353,2024,5,17,5/17/24,2,5,2,100,M,56.4,0.6,38.5,66.2,85.5,WEWP,A,140,75,8,10,NA,NA
1354,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,BLPH,V,30,42,7,33,NA,NA
1355,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,SOSP,A,40,100,7,33,NA,NA
1356,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,DEJU,A,220,52,7,33,NA,NA
1357,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,EUST,A,230,45,7,33,NA,NA
1358,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,ACWO,A,280,100,7,33,NA,NA
1359,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,EUCD,A,10,120,7,33,NA,NA
1360,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,WEFL,A,220,20,7,34,NA,NA
1361,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,WEFL,V,200,25,7,34,NA,NA
1362,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,AMRO,A,230,100,7,35,NA,NA
1363,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,MODO,A,190,150,7,35,NA,NA
1364,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,HOWR,A,240,50,7,35,NA,NA
1365,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,ACWO,V,260,28,7,37,NA,NA
1366,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,DCCO,V,290,40,7,37,NA,FO
1367,2024,5,17,5/17/24,2,28,1,100,N,56.4,0,31.8,62.6,83.4,HOWR,A,330,75,7,38,NA,NA
1368,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,AMRO,A,190,100,7,40,NA,NA
1369,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,HOWR,A,0,30,7,40,NA,NA
1370,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,HOWR,A,0,30,7,40,NA,NA
1371,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,AMCR,A,320,55,7,40,NA,NA
1372,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,WEFL,A,260,70,7,41,NA,NA
1373,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,EUCD,A,60,125,7,41,NA,NA
1374,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,EUCD,A,60,125,7,41,NA,NA
1375,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,ACWO,A,240,60,7,41,NA,NA
1376,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,ACWO,A,240,60,7,41,NA,NA
1377,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,CAQU,A,230,125,7,41,NA,NA
1378,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,NOFL,A,30,30,7,41,NA,NA
1379,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,MALL,V,160,80,7,42,NA,FO
1380,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,MALL,V,160,80,7,42,NA,FO
1381,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,MALL,V,160,80,7,42,NA,FO
1382,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,MALL,V,160,80,7,42,NA,FO
1383,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,MALL,V,160,80,7,42,NA,FO
1384,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,MALL,V,160,80,7,42,NA,FO
1385,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,MALL,V,160,80,7,42,NA,FO
1386,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,EUST,A,280,60,7,42,NA,NA
1387,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,BLPH,V,20,29,7,44,NA,NA
1388,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,EUST,A,40,50,7,44,NA,NA
1389,2024,5,17,5/17/24,2,28,2,100,N,55.5,0,32.5,43.9,68.4,EUST,A,40,50,7,44,NA,NA
1390,2024,5,17,5/17/24,2,23,1,100,M,55.4,0.7,32,62,83.5,HOFI,A,250,27,7,0,NA,NA
1391,2024,5,17,5/17/24,2,23,1,100,M,55.4,0.7,32,62,83.5,HOFI,A,250,27,7,0,NA,NA
1392,2024,5,17,5/17/24,2,23,1,100,M,55.4,0.7,32,62,83.5,LEGO,A,70,70,7,0,V,NA
1393,2024,5,17,5/17/24,2,23,1,100,M,55.4,0.7,32,62,83.5,LEGO,A,70,70,7,0,V,NA
1394,2024,5,17,5/17/24,2,23,1,100,M,55.4,0.7,32,62,83.5,AMRO,V,40,70,7,0,V,NA
1395,2024,5,17,5/17/24,2,23,1,100,M,55.4,0.7,32,62,83.5,CASJ,V,105,80,7,1,NA,NA
1396,2024,5,17,5/17/24,2,23,1,100,M,55.4,0.7,32,62,83.5,MODO,V,105,82,7,1,NA,NA
1397,2024,5,17,5/17/24,2,23,1,100,M,55.4,0.7,32,62,83.5,LEGO,V,60,35,7,3,V,NA
1398,2024,5,17,5/17/24,2,23,1,100,M,55.4,0.7,32,62,83.5,HOFI,V,10,100,7,4,NA,FO
1399,2024,5,17,5/17/24,2,23,1,100,M,55.4,0.7,32,62,83.5,NUWO,A,230,50,7,5,NA,NA
1400,2024,5,17,5/17/24,2,23,2,100,N,54.5,0.8,31.8,64.7,81.4,HOFI,A,280,75,7,6,NA,NA
1401,2024,5,17,5/17/24,2,23,2,100,N,54.5,0.8,31.8,64.7,81.4,HOFI,A,280,75,7,6,NA,NA
1402,2024,5,17,5/17/24,2,23,2,100,N,54.5,0.8,31.8,64.7,81.4,WEBL,V,30,45,7,7,V,NA
1403,2024,5,17,5/17/24,2,23,2,100,N,54.5,0.8,31.8,64.7,81.4,WEBL,V,30,45,7,7,V,NA
